pais,idnum,uniq_id,estratop,estratos,prov,cluster,ur,tamano,idiomaq,fecha,wt,q1,q2y,q2,ls3,a4,soct2,idio2,np1,np2,sgl1,cp4a,cp5,cp6,cp7,cp8,cp13,cp20,cpss1,it1,l1,prot3,jc10,jc13,jc15a,vic1ext,vic1exta,vic2,vic2aa,vic1hoga,mexvic10,mexvic_1,mexvic_2,mexvic_3,mexvic_4,pole2n,aoj11,pese1,pese2,aoj17,aoj12,aoj22,b1,b2,b3,b4,b6,b10a,b12,b13,b18,b20,b20a,b21,b21a,b32,b47a,n9,n11,n15,b3milx,mil3,mil4,pr3a,pr3b,pr3c,pr3d,pr3e,pr4,m1,sd2new2,sd3new2,sd6new2,infrax,coer1,ros1,ros4,ing4,eff1,eff2,mil7,env1,dst1,pn4,w14a,e5,e15,e3,e16,d1,d2,d3,d4,d5,d6,per4,per9,dem2,dem11,exc2,exc6,exc20,exc11,exc13,exc14,exc15,exc16,exc18,exc7,diso7,diso8,diso10,diso18,diso14,diso16,diso17,vicbar1,vicbar1f,vicbar3,vicbar4,vicbar7,fear10,vic44,vic43,vicziz14,fear6e,fear6f,vb1,inf1,vb2,vb3n,vb4new,vb101,vb10,vb11,pol1,vb20,clien1n,clien1na,for1n,for4,for5,for6,for7,for6b,for7b,mil10a,mil10c,mil10e,vol207n,vol208n,dvw1,dvw2,wf1,cct1b,mex121,mex122a,mex122b,mex122c,mex122d,mex122e,mex123a,mex123b,mex124,mex125,ed,ed2,q3c,q5b,ocup4a,ocup1a,q10new,q10g,q10a,q14,q10d,q10e,q11n,q12c,q12bn,q12,etid,leng1,leng4,mexetid1,www1,gi0,gi1,gix4,gi4,gi7,r3,r4,r4a,r5,r6,r7,r8,r12,r14,r15,r18,r1,r16,r26,colorr,sexi,colori,national,formatq,sex,gi7r
1,f99681a8-9820-4e3b-b16d-d2f4d20811e1-740e803d70ed6ce44340991,14011564,103,1,115,701,1,2,1,2/13/2014,1,1,1991,23,2,9,3,3,2,2,2,2,2,4,4,4,4, ,1,2,8,2,1,1,2,2, , , ,1,3,3,3,3,2,2,2,3,2,4,4,1,5,4,2,1,1,4,5,3,3,1,1,2,1,3,1,3,4,1,5,5,6,1,1,2,2,5,4,5,3,2,2,2,2,3,5,6,3,6,7,2,2,2,2,8,1,4,7,9,10,8,10,9,10,5,6,2,2,1,0,0, , , , , ,0,3,1,1,1,1,1,1,3,1,2, , ,2,0,0,1,1,1,2,1,1,1,103, , ,2, ,2,3,2,2,4,5,10,2,3,2,2,2,3,4,5,3,3,3,2,2,5,5,3,2,4,3,2,1,5,2,16,8,4,3,4, ,16, ,2,1,3,3,1,2,0,0,2,101,1,2,1,1,1,2,1,500,1,1,1,1,1,1,0,1,1,1,1,1,0,1,5,2,6,1,2,1,1
1,bb08d8ce-e10e-4142-a896-8724b16d4976-e7eca055be57c8f343443145,14011123,102,1,114,492,1,3,1,1/29/2014,1,1,1968,46,2,3,1,1,2,2,2,2,4,4,4,2,4, ,4,2,5,2,1,1,2,2, , , ,2,1,1,4,2,2,2,2,3,3,3,1,1,4,5,3,3,7,6,2,2,3,2,2,2,4,4,4,5,5,4,5,5,3,4,4,2,4,3,5,1,1,2,2,2,2,2,6,6,4,5,5,1,1,2,1,9,3,1,1,2,10,3,7,2,1,1,6,2,2,0,0,0,0,0, , , ,0,3,1,1,3,5,5,5,5,2, ,1,2,2,1,1,0,1,4,3,1,1,1,101, , ,1,102,3,2,2,2,4,4,2,3,2,1,2,3,3,1,4,4,3,3,2,2,3,6,7,4,6,3,1,3,1,2,9,0,1,2,1,4,14,10,2,2,2,2,1,6,0,0,2,101,1,2,5,1,1, , , ,1,1,1,0,1,1,0,1,1,0,0,1,1,1,3,2,2,1,2,1, 
1,b98d137c-cb64-474d-b5db-e5784364913e-df050b83735ec2eb43432148,14011104,104,1,130,1211,1,3,1,2/16/2014,1,1,1988,26,2,5,3,3,2,2,4,2,3,4,4,4,4, ,1,2,3,2,1,1, ,2, , , ,2,3,3,4,4,2,3,4,2,1,1,4,1,4,7,5,4,5,3,6,4,4, , ,3,4,6,3,4,4,3,6,7,7,1,6,6,1,4,5,3,4,3,2,4,3,5,6,5,4,3,7,1,3,3, ,8,1,1,1,8,8,7,7,8,8,2,6, ,1,0,0,0, ,0, , , ,0,2,2,2, ,2,4,2,2,1,2, , ,2,1,1,0,2,1,1,1,1,2, ,7, ,2, ,4,3,2,2,4,5,10,2,2,1,2, , ,2,5,4,3,3,2,2,3,2,1,2,5,2,3,5,5,2,12,2,4,3,1,2, , ,2,2,2,2,1,4,0,0, ,101,1,1,2,2,2,2,2, ,1,0,1,0,1,0,1,1,1,0,0,1,0,1,6,1,6,1,2,1, 
1,8d1945dc-ec55-4bb7-8e95-699971c88a00-df050b83735ec2eb4343278,14010842,104,1,130,1251,1,2,1,2/8/2014,1,1,1989,25,2,3,2,2,2,2,2,2,4,2,4,4,3, ,4,1,8,2,1,1, ,2, , , ,2,2,3,3,2,2,2,2,3,2,4,2,1,5,7,5,7,6,5,6, ,4, , ,4,6,5,3,4,4,3,5,2,1,3,5,5,4,3,4,2,2,3,3,2,4,4,5,5,6,4,6,3,2,2,2,3,2,1,6,5,7,3,3,1,6,1,7,3,1,1,0,0, ,0, , , ,0,2,2,2,4,5,5,2,5,1,2,2, ,2, ,0,0,1,2,2,1,1,2, ,5, ,2, ,3,2,2,2,1,4,4,1,5,3,4,3,4,3,4,3,3,2,1,1, ,3,2,3,3,1,1,3,3,2,9,1,1,2,1,2,6,2,2, ,4,3,1,4,0,0,2,101,1,1,4,2,1,2,1, ,1,0,1,0,0,0,0,1,1,0,0,1,0,1,6,1,6,1,2,1, 
1,2f3e3dde-c317-489c-8f95-e3549eccba15-10535091e5c6e2ff434314,14010355,103,1,109,221,1,1,1,1/24/2014,1,1,1953,61,2,27,3,3,2,2,4,2,3,4,4,4,4, ,4,4,10,2,1,1,1,1,1,3,4,1, ,4,4,3,2,3,3,3,3,1,3,2,5,6,4,6,6,4,7,5,4,5,2,4,4,5,5,4,4,4,7,5,2,5,7,7,6,6,6,4,2,3,3,3,4,1,5,3,2,5,7,1,1,3,2,2,2,3,1,3,3,3,3,1,5,4,5,2,1,0,0,0,1,0, ,0,0,0,1,1,1,1,1,1,1, ,1,2,1,2,2,1,0,1,1,1,2,1,1,1,103, , ,2, ,3,4,2,1,4,4,10,1,2,1,2,3,2,2,5,1,3,1,2,2,2,2,2,4,2,2,5,1,2,1,4,0,1,3,2,4,7,7,2,2,4,2,3,3,0,2,5,101,1,1,5,1,1,2,2,15,1,0,1,0,1,1,0,1,1,0,0,1,0,1,6,1,4,1,2,1,0
1,9478a229-b406-4bb3-85fb-99da9ff07002-d215cdf59326734f4345973,14010898,103,1,109,231,1,1,1,2/1/2014,1,2,1980,34,2,5,3,2,2,1,3,1,2,2,4,2,3,4,1,2,5,2,1,1,2,1,3,10,2,1,2,2,2,2,2,3,3,2,2,1,3,3,2,5,4,4,5,4,6,4,4,6,1,2,3,4,3,2,3,2,5,6,6,3,5,6,3,5,5,4,2,2,2,3,1,6,7,5,3,5,7,3,2,3,1,5,3,3,5,8,8,3,5,8,9,2,4,2,2,0,0,0, ,0, ,0, ,0,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,0,1,1,1,1,1,1, , , ,2, ,2,3,2,2,4,1,2,1,2,1,2,2,2,1,5,5,3,3,2,2,2,3,4,6,5,3,4,3,1,1,18,4,1,1,1,1,10, ,2,2,2,2,1,3,0,0,3,101,1,2,2,2,1,2,1, ,1,1,1,0,0,1,0,1,1,0,0,0, ,1,6,1,4,1,2,2, 
1,f5d5f934-d683-4870-bff6-cdb79ab3f99f-f861d4a98bada5664334751,14011467,101,1,108,181,1,2,1,1/29/2014,1,2,1993,21,1, ,2,2,2,2,3,2,4,4,4,4,4,4,4,2,4,2,2,2,2,2, , , ,2,2,2,2,2,2,2,2,2,2,2,2, ,4,3,3,3,3,3,4,4,4,4,4,3, ,3,4,4,3,3,3,6,4,2,3,3,3,6,4,3, ,1,2,2,4,4,3,4,4,4,3,3,2,2,1,3,3,7,2,2,2,3,4,4,4,3,3,3,2, ,0,0, , , , , ,0,2,2,1,1,5,4,4,4, , ,2,2,2,1,0,0,1,4,1,3,1,1, , , ,2, ,4, , , ,4,4,4, , ,4, , , , , ,5, , , ,2,2,3,3,4,3,4,3,4,1,2,12,7,4,3,4, ,2, ,1,2, ,2,1,2,0,0,2,101,1,2,1,1,1,1,1, ,1,1,1,2,1,1,0,1,1,1,1,1,1,1,3,1,5,1,2,2, 
1,84e08a09-649d-45c3-a819-eb498a95b1e4-d0fc100b003804bd43433154,14010745,103,2,117,812,1,3,1,2/3/2014,1,1,1945,69,1,27,2,2,2,2,3,2,4,4,4,4,4, ,2,3,9,2,2,2,2,2, , , ,2,2,1,4,3,2,2,2,2,2,2,1,1,5,5,5,5,5,6,5,4,4,7,6,3,5,4, ,5,5,4,3,5,4,6,6,7,7,6,4,4,3,2,1,4,3,5,4,5,5,4,4,1,1,2,2,8,7,10,9,10,5,4,5,10,10,6,4, ,2,1,0,0,0,0, ,0,0,0,2,2,1,1,2,1,1,1,1,2,1,1,2,1,0,0,2,1,2,1,1,1,101, , ,2, ,3,3,2,2,4,4,4,1,4,1,2,2,3,2,5,2,3,3,2,2,2,5,4,5,4,5,1,5,5,2,12,4,1,2,1,1,13,10,2,2,3,3,2,4,1,2,2,101,1,1,1,1,1,1,1,500,1,1,1,1,1,1,0,1,1,1,1,1,1,1,6,2,6,1,1,1,1
1,e8272a42-46e9-4b17-a99a-c5ae4f205751-1d1b26a3c0e8d35f4344012,14011402,101,2,108,192,1,4,1,2/3/2014,1,1,1991,23,1,1,2,3,2,2,3,2,4,4,4,4,4, ,1,2, ,2,1, , ,2, , , ,2,4,4,4,4,2, ,2,2,3,4,4,2,5,6,5,1, , , , ,5,5, ,5, , , ,4,5,5, ,5, ,4, , , , ,4,4,2,2, ,2,3, ,5,7,1,4,4,2,2, ,2,1,1,1,1,6,6,6,6,7, ,1,7, ,2,0,0,0, ,0, ,0,0,1,2,3,3,3,3,2,1,1, , , , , ,0,0,0,1,2,3,1,1,1,103, , ,2, ,3,1,1,1,4,4,4,2,2,2,2,2, ,2,5,5, , ,2,2,3, , ,4,5,3,5,1,1,2,12,2,1,2,3, , , ,2,1,3,3,3,5,1,1,2,101,1,2,1,2,1,1,1, ,1,1,1,1,1,1,0,1,1,1,1,1,1,1,4,2,3,1,2,1, 
1,95314009-c7e0-4a25-a470-26a61a3e9ca2-83bb725bf605a7e5434204,14010923,101,2,105,81,1,4,1,2/11/2014,1,1,1964,50,3,3,3,3,2, ,2,2,4,2,2,4,4, ,4,2, ,2,1,1,2,2, , , ,2,4,3,4,4,2,4,4,1,3,3,3,1,1,7,7,7,7,7,3,5,1, ,1,1,4,6,3,5,4,4,2,5,7,1,7,4,1,1,7,3,2,3,2,4,4,2,7,3,1,1,7,3,2,2,1,10,4,1,1,1,10,1,3,10,8,7,4,1,2,1,0,0, , , , ,0, ,3,2,2, ,3,3,2, , , , ,2,2,1,0,0,2,3,3,1,1,1,101, , ,1,102,3,2,2,2,4,1,1,3,2,3,2,3, ,2,3,4,3,2,1,2, , ,5,5, , ,3,5,1,2,9,0,1,2,2,4, ,5,2,2,4,2,2,6,3,4,2,101,1,1,5,1,1,2,1, ,1,0,0,1,1,1,0,1,1,0,0,1,0,1,4,2,4,1,2,1, 
1,4718b141-4fcf-491a-90b8-539d6d301348-af3686b5961117b54341125,14010461,103,1,109,261,1,1,1,1/25/2014,1,1,1969,45,1,1,3,3,2,2, ,2,4,4,2,4,4, ,4,2,1,2,2,2,2,2, , , ,1,3,4,4,3,2,2,3,3,1,2,3,1,3,7,3,3,3,3, ,2,1,3,1,1,1,1,1,1,3,1,2,1,7,1,1,4,2, ,3,4,2,2,2,6,4,3,6,5,1,3,6,3,1,3,2,5,5,1,1,5,4,5,5,2,1,1,6,2,2,0,0,0, , ,0,0,0,0,1,2,1, ,3,2,4,4,1,2,2,2,2,1,0,0,1,1,1,1,2,2, ,4, ,1,103,3,3,2,2,4,4,2,3,3,1,4,4,4,3,5,1,3,3,2,2,4,2,4,3,4,3,1,3,1,2,1,2,1,4,5, ,6, ,2,2,3,3,2,4,1,1,2,101,2,2,5,2,1, ,1, ,1,0,1,0,1,0,0,1,1,0,0,1,0,1,4,1,6,1,2,1, 
1,e9ecd3b9-0aa1-441c-8397-43244012df38-922bf6d41267be7f434395,14011428,101,1,108,171,1,2,1,1/30/2014,1,1,1980,34,1,1,2,2,2,2,3,2,4,4,4,1,4, ,4,2,4,2,2,2,2,2, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,3,4,5,4,5,5,5,5,5,5,5,5,5,5,5,2,3,4,5,4,5,2,2,2,1,3,2,2,2,4,4,4,5, ,2,3,1,2,4,4,4,4,4,4,3,4,4,3,2,2, ,0,0,0, ,0, ,0,0,0,2,1, , , ,2,4,4,2, ,2,2, ,0,0,0,1,2,2,1,1,1,102, , ,2, ,3,1,2,2,4,4,4,2,2,2,2,2,4,2,4,5,3,3,2,2,2,4,5,4,4,4,3,3,3,2,12,4,4,2,1,3, , ,2,2, ,2,2,3,0,1,2,101,1,2,1,4,1,1,1, ,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,2,5,1,2,1, 
1,022b989e-6323-42cb-a80f-ecec61224ddf-f34c04a29d581776434168,14010046,101,1,126,1102,1,3,1,2/11/2014,1,2,1985,29,3,11,3,3,2,2,4,2,4,4,2,4,4,4,4,2,1, ,2,2,2,2, , , ,2,2,3,4,3,2,1,2,2,2,3,2,1,1,5,3,4,3,3,4,5,3,7,1,1,1,4,3,5,3,2,7,7,7,1,1,1,3,5,5,5,3,2,3,2,4,4,5,7,2,3,7,3,3,3,2,7,2,4,2,4,3,3,1,10,1,1,7,2,1,0,0,0, , , ,0,0,1,1,3,4,4,4,4,4,4, , , , ,2,1,0,0,1,3,3,1,1,1, , , ,2, ,4, ,2,2,4,4,4,1, ,1,5,3,4,2,5,5,3,3,2,2,3,3,3,3,4,4,1,3,1,1,9,1,1,2,2, ,14,0,2,2,2,1,2,4,2,2,2,101,1,1,1,1,1,2,1, ,1,1,1,1,1,1,0,1,1,1,1,1,0,1,7,1,5,1,2,2, 
1,231e8add-86e9-4dff-b9cd-51eb88a62efa-6dcfb319af12a81543413179,14010298,103,1,109,301,1,1,1,2/16/2014,1,1,1967,47,1,13,3,2,2,1,5,1,2,4,4,3,4, ,4,2, ,2,2,1,2,2, , , ,2,3,2,4,4,2,1,1,3,3,4,2,2,4,4,2,4,5,5,7,2,6,6,1,3,4,5,3,4,3,4,7,3,4,3,4,5,6,2,4,5,2,2,3,2,2,5,4,3,3,7,3,3,3,3,1,3,2,5,3,3,4,4,2,5,10,7,3, ,2,0,0,0, ,0, ,0,0, ,1,5,5,3,5,3,3,5,2, ,2,2,2,0,0,0,1,1,4,1,1,1,102, , ,2, ,2,3,1,1,1,7,13,3,3,1,3,2,4,2,5,5,3,3,2,1,3,6,6,6,6,3,4,2,2,1,12,1,4,3,1,2,16,7,2,2,1,1,2,5,0,3,3,101,1,2,5,2,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3,1,2,1, 
1,e612c079-c25b-4296-8f6b-70f4e0c12ceb-a380c45ea789e5a843543209,14011383,104,3,112,422,1,4,1,1/27/2014,1,2,1955,59,1,12,1,2,2,2,2,2,3,4,3,2,3,4,4,2,9,2,1,1,2,2, , , ,2,3,2,4,2,2,2,2,3,2,2,2,3,6,7,7,7,6,6,7,7,7, ,7,7,6,6,7,7,6,6,5,1,1,5,6,7,6,3,6,2,3,2,2,1,3,1,7,7,5,7,7,3,2,3,1,3,1,1,1,1,8,1,1,5,9,4,6,2,2,0,0,0, ,0, , , ,0,3,4,4,4,5,5,3,4,1,2,2,1,2,0,0,0,1,3,1,1,1,1,101, , ,1,102,3,3,2,2,4,4,13,2,4,2,2,4,4,4,3,3,3,2,2,2,2,6,6,5,6,6,5,4,2,1,2,1,1,1,5, ,7, ,2,2,2,2,2,3,0,1,1,101,1,2,5,1,1, ,1, ,1,1,1,0,1,0,0,1,1,0,0,1,0,1,3,1,3,1,1,2, 
1,f7ba8105-b031-421c-bb01-dfc9a7299d57-84c479efb4368e374343070,14011490,102,3,118,822,1,5,1,1/29/2014,1,1,1943,71,2,4,2,2,2,2,5,2,3,2,4,4,4, ,2,2, ,2,1,1,2,1,1,10,1,2,2,2,4,3,2,2,2,3,2,4,2,1,6,4,5,5,6,6,7,6,3,7,1,3,7,1,7,2,4,3,6,1,1,5,7,1,1,2,7,2,2,4,2,3,4,6,7,7,6,4,7,2,1,2,2,1,1,1,8,10,10,10,9,10,1,1,6,2,2,0,0,0,0, , ,0, ,0,2,5,5,4,5,4,5,5,2, ,2,1,2,0,0,0,2,4,3,1,1,1,101, , ,1,102,3, ,2,2,4,4,4,1,2,1,2,2,4,2,5,4,3,3,1,1,2,4,5,4,6, ,5,4,1,2,16,0,1,1,6, , , ,2,2,2,2,2,3,0,5,2,101,1,2,5,1,1,1,1,500,1,1,0,2,1,1,1,1,1,1,1,1,1,1,5,1,5,1,2,1,1
1,ec4d1779-d9be-4172-bf9e-8fb007033980-af3686b5961117b5434115,14011440,103,1,109,261,1,1,1,1/24/2014,1,1,1965,49,4,13,3,3,2,2,3,2,4,1,4,4,4, ,3,4,1,2,2,2,2,1,2,2,1,2,4,3,4,3,2,4,1,2,1,3,3,1,1,1,4,3,1,1,1,3,3,2,6,2,1,2,2,3,4,2,1,4,1,1,1,5,4,6,4,3,2,2,1,2,4,2,4,7,4,4,4,1,3,2,1,4,10,2,1,4,3,5,9,10,1,5,1,2,2,0,1,0, ,0,0,0, ,0,2,2,2,2,1,2,2,2,1, ,1, , ,1,0,0,1,2,2,1,1,1,101, , ,1,102,2, ,2,2,1,1,2,3,3,2,4,2,2,3,4,3,2,2,2,2,4,3,3,4,5,1,1,2,1,1,16,0,4,4,1,2,15,12,2,2,2, ,2,6,1,0,2,101,1,2,1,1,1,1,1,300,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,5,1,2,1,0
1,19d58843-9dae-400c-913e-6298c5e38a27-c269df97f14848f44341416,14010201,101,1,102,31,1,2,1,2/12/2014,1,1,1968,46,1,30,3,3,2,2,2,2,4,3,3,4,4, ,4,2,5,2,2,2,2,2, , , ,2,2,3,4,4,2,3,3,2,1,3,2,3,4,5,4,4,5,4,5,6,3,3,3,1,5,4,6,4,3,2,3,5,7,1,5,3,3,2,3,3,2,2,2,1,4,1,4,2,3,2,2,3,3,3,1,10,7,1,1,10,8,8,9,9,10,3,4,2,2,0,0,0, ,0, ,0,0,0,2,3,4,2,4,4,4,4,1,3,1, ,2,0,0,0,1,3,3,1,1,2, ,7, ,1,101,3,3,2,2,2,4,4,3,2,2,2,3,4,2,4,3,3,3,2,2,3,4,5,4,6,5,4,5,2,2,9,1,1,3,1,4,13,11,2,1,2,1,2,5,1,3,2,101,1,2,4,2,2, , , ,1,0,1,1,1,1,0,1,1,1,0,1,1,1,3,2,4,1,2,1, 
1,85d10ed6-fce8-425f-94b4-7397d8d32ec8-931282fcea2efbbb4342414,14010808,104,2,107,131,1,4,1,1/30/2014,1,2,1988,26,1,1,3,3,2,2,3,2,4,4,4,4,4,4,4,2, ,2,1,1,2,2, , , ,2,2,2,2,4,2,3,4,1,2,2,2,2,1,6,4,3, ,3,4,1,3,5,1,1,1,4,2,3,2,2,2,2,2,1,2,2,2,3,1,3,4,4,3,4,3,7,5,4,1,3,5,3,2,4,1,5,5,5,5,5,4,9,10,10,4,3,6,2,1,0,0,0, ,0, ,0, ,1,1,2,1,1,1,1,1,1,1,2, , ,1,0,0,0,3,1,1,1,1,1, , , ,2, ,2, ,2,2,4,1,2,1,2,1,4,2, ,2,3,3,3,3,1,2,3,3,2,3,5,2,1,2,2,2,12,3,1,2,1,4, , ,2,2,4,3,1,8,8,8,1,101,1,2,2,2,1,1,1, ,1,1,1,0,1,0,0,1,1,0,0,1,0,1,2,1,3,1,2,2, 
1,1c8d5485-9266-440c-bbfb-05ad5940af61-a380c45ea789e5a843543476,14010273,101,2,125,1082,1,3,1,2/3/2014,1,1,1949,65,1,1,3,2,2,2,2,1,4,3,4,4,3, ,2,2,9,2,2,2,2,2, , , ,2,2,2,4,2,1,2,2,3,2,4,2,1,7,7,7,6,7,7,7,7,7,7,1,7,7,7,7,7,7,4,7, ,5,1,7,7,7,1,7,2,2,2,2,2,4,3,7,7,6,5,6,3,1,2,1,10,2,1,1,1,1,1,1,8,5,1,7,2,2,0,0,0,0,0, ,0, ,0,2,2,4,4,4,4,4,4,2, ,2,2,2,0,0,0,1,1,2,1,1,1,101, , ,1,102,1,2,2,2,4,4,4,2,2,1,3,3,4,2,5,3,3,3,2,2,3,5,4,5,5,5,5,1,5,1,12,2,1,1,1,1,10,10,2,2,2,2,2,3,1,3,2,101,1,1,5,1,1,1,1,320,1,0,1,0,1,1,0,1,1,0,0,1,1,1,4,1,5,1,1,1,0
1,c8b1fac8-675e-4741-a378-21f25388b817-740e803d70ed6ce44340974,14011242,102,1,111,341,1,3,1,2/10/2014,1,2,1971,43,3,27,3,3,2,2,2,2,4,4,4,4,4,4,4,3, ,2,2,2,1,2, , , ,2,3,2,3,3,2,2,2,2,2,3,2,2,5,7,6,5,6,5,5,4,5,5,1,4,5,5,3,3,5,4,3,2,4,1,1,5,6, ,5,2,3,3,3, ,3,5,6,4,4,4,5,3,1,3,1,4,3,5,3,1,4,6,4,9,10,2,2,2,2,0,0,0, ,0, ,0,0,0,3,1,4,4,4,4,4,4,2, ,2,2,2,0,0,0,2,3,3,1,1,1, , , ,2, ,2, ,2,2,4,4,2,1,4,1,4, , ,3,5,3,3,3,2,2,3,3,5,5, , ,3,5,1,2,18,0,1,1,1,1,9,6,2,2,3,2,2,6,3,4,2,101,1,1,4,2,1, ,1, ,1,1,0,1,1,0,0,1,1,0,0,1,0,1,5,2,6,1,2,2, 
1,b897856b-f371-4d61-a2bc-d20eb86dbc43-a02814dbc4bc235f43433163,14011090,103,1,117,792,1,3,1,1/28/2014,1,2,1957,57,2,5,3,3,2, ,3,2,4,1,4,4,4,4,4,2, ,2,2,2,2,2, , , ,2,2,3,3,3,2,4,4,3,2,3,4,1,4,3,5,3,4,3,3,3,3,4,5,1,3,2,2,1,1,1,1,1, , ,6,5,5,3,5,2,2, ,2,3,3,2,2,3,4,2,4,3,3,2,1,3,4,3,5,3,4,3,3,7,5,1,7, ,1,0,0,0, , , , , ,0,3,1,1,1,1,2,1,1,1, ,1,1,2,1,0,0, ,2,2,1,1,1,101, , ,2, ,4, ,1,2,4,4, ,3,4,1,2, , , ,5,3,3,3,2,2,4,1,2,3,1,1,3,5,1,1,2,0,1,2,5, , , ,2,2,3,2,6,1,0,7,2,101,1,2,5,1,1, ,1, ,1,1,0,0,1,0,0,1,1,0,0,1,0,0,3,2,6,1,1,2, 
1,70eb5112-5bd3-4572-acc5-c7d0f7cf6cc8-52c2a9bb5dda478d4342089,14010625,101,1,105,101,1,2,1,2/21/2014,1,2,1951,63,2,13,3,3,1,1,3,1,2,1,2,2,2,4,1,2,10,1,1,1,2,2, , , ,2,3,2,4,3,2,3,4,3,3,4,4,2,6,1,5,2,7,3,7,6,1,7,4,5,7,6,7,5,4,6,7,1,6,1,2,2,4,2,6,3,3,2,2,5,4,6,7,5,1,5,7,1,1,2,1,7,1,1,1,7,8,5,7,8,9,6,7,1,2,0,0,0, ,0, ,0, ,0,1,1,4,4,2,4,4,4,2, ,2,2,1,1,1,1,3,3,2,1,1,1,103, , ,1, ,2,4,2,2,6,4,4,2,3,3,3,4,4,3,3,3,3,3,2,2,3,1,1,5,6,5,4, ,5,1,6,2,1,2,1,2,5, ,2,2,3,2,2,3,0,5,1,101,1,1,5,1,1, ,1, ,1,0,0,0,0,0,0,1,1,0,0,1,0,1,5,2,5,1,2,2, 
1,5ba5fc53-befb-4786-b3ff-ed0deca7b163-52c2a9bb5dda478d434226,14010604,101,2,110,321,1,4,1,2/19/2014,1,1,1994,20,1,13,2,2,2,2,4,2,4,4,2,4,4, ,1,2,5,2,1,1,2,2, , , ,2,4,3,4,3,1,2,2,3,3,3,2,3,3,4,5,4,3,1,6,1,4,5,1,2,3,5,4,1,2,2,6,6,4,1,3,3,5,5,5,4,2,3,3,5,4,3,7,7,2,5,7,3,3,3,2,10,4,6,5,4,4,2,1,6, ,4,5,2,2,0,0,0, ,0, , , ,0,1,2,2, ,3,3,3,4,2, ,2,2,2,0,0,0,1,4,4,1,1,2, ,6, ,2, ,2, ,2,2,4,2,4,3,4,1,2,4,4,2,5,4, ,3,2,2,4,2,2,3,2,1,7, ,1,1,12,1,1,3,3, , , ,2,2,4,3,2,4,0,0,1,101,1,2,2,2,1,1,1, ,1,0,1,1,1,1,0,1,1,0,0,1,0,1,4,2,5,1,2,1, 
1,ec4d1779-d9be-4172-bf9e-8fb007033980-af3686b5961117b54341112,14011436,103,1,109,262,1,1,1,1/25/2014,1,1,1985,29,1,3,3,3,2,2,4,2,3,4,4,3,3, ,4,1,1,2,2,1,2,1,2,3,2,1,4,1,4,2,2,4,4,2,2,2,3,2,5,1,1,1,5,1,5,3,1,1,1,1,1,1,1,1,3,1,3,3,5,1,1,1,1,7,1,5,4,4,4,3,4,1,4,7,1,5,1,2,2,4,1,10,10,10,1,5,3,1,1,10,10,7,7,2,2,1,1,0,0,1, , , ,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,102, , ,2, ,2,3,1,1,4,4,10,1,4,1,4,4,4,3,5,4,3,3,2,2,5,1,1,1,1,1,5,4,5,2,16,2,4,4,1,1, , ,2,2,3,2,1,6,0,0,2,101,1,2,1,1,1,1,1,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,6,1,2,1,0
1,03d22659-fa2e-4a5f-9063-c03c81f081a5-159b7d8e96f385344340515,14010054,103,1,109,211,1,1,1,1/27/2014,1,2,1965,49,1,5,3,3,2,2,3,2,4,4,2,2,4,4,4,2,5,2,1,1,2,2, , , ,2,4,2,4,4,2,3,4,2,2,2,3,2,3,7,5,4,4,3,5,4,4,7,1,1,3,5,3,1,1,2,1,1,1,4,1,4,3,7,2,4,2,2,2,6,4,1,7,4,2,3,7,2,3,2,1,5,5,6,6,6,6,6,1,8,7,1,7,2,2,0,0,0, , , ,0,0,0,1,1,1,1,3,1,1,1,1,2,1,2,1,1,0,1,1,1,4,1,1,1,102, , ,2, ,4,3,1,1,1,1,13,1,5,3,4,4,4,4,4,3,3,3,1,1,4,1,1,3,3,1,5,3,5,2,11,2,1,1,5, ,7, ,2,2,4,2,2,5,2,2,2,101,1,1,5,2,1,2,1, ,0,1,1,0,1,0,0,1,1,1,1,1,0,1,2,2,3,1,2,2, 
